date,text,likes,retweets,link
2016-11-12,"A imprensa americana, tão suja quanto a nossa, td fez p/eleger Hillary. Trump era acusado d td. No Brasil td igual.  http://tinyurl.com/gpg4sfj ",1438,417,https://twitter.com/jairbolsonaro/status/797539786571575296
2016-11-11,"Deputado Glauber Braga PSOL/RJ, defensor de Mariguella, ousou mentir no Conselho de Ética. Isso é piçóu!  Assista: http://tinyurl.com/j5ypq3c ",663,196,https://twitter.com/jairbolsonaro/status/797202728783114240
2016-11-10,"Enquanto isso, no ""mundo da mídia"", segue o ""jogo"": pic.twitter.com/FHfuKZ8I67",1259,323,https://twitter.com/jairbolsonaro/status/796760365623377920
2016-11-10,LIVE agora em Recife - PE:  https://www.facebook.com/jairmessias.bolsonaro/videos/720370914778564/ …,222,48,https://twitter.com/jairbolsonaro/status/796758873386393600
2016-11-10,"TRUMP, PRESIDENTE DOS ESTADOS UNIDOS DA AMÉRICA. RESPOSTA DA SOCIEDADE AMERICANA PARA A MANIPULAÇÃO MIDIÁTICA. http://tinyurl.com/jcghr9n ",1009,283,https://twitter.com/jairbolsonaro/status/796754276244660224
2016-11-09,😉: Conselho de Ética arquiva representação q pedia a cassação de Bolsonaro por defender a memória do Cel. Ustra. http://bit.ly/2fD8Di2 ,2218,728,https://twitter.com/jairbolsonaro/status/796437945611911174
2016-11-09,10/10 - Será um enorme satisfação poder cumprimenta-lo e conversar com os cidadãos recifenses / pernambucanos! pic.twitter.com/vYvWnmTe0D,1395,241,https://twitter.com/jairbolsonaro/status/796436529988173832
2016-11-09,"Com universitários na Câmara: TRUMP, LIVRE COMÉRCIO, INVASÕES, ... http://tinyurl.com/qz9pep6 ",356,73,https://twitter.com/jairbolsonaro/status/796406755962060803
2016-11-09,"Já q alguns apagaram, seguem os prints das ameaças e ofensas: ""ser esquerda é ter discurso diferente dos atos! MAIS AMOR, POR FAVOR! 😂 pic.twitter.com/Wk1ZpS8HY8",2576,1158,https://twitter.com/jairbolsonaro/status/796396690727174144
2016-11-09,É no mínimo curioso como o discurso é diferente do ato. Isso é ser esquerda! O povo brasileiro ñ se deixa enganar c/ esses demagogos! +AMOR!,1853,465,https://twitter.com/jairbolsonaro/status/796387601406164992
2016-11-09,"Os ""sem preconceito"" sendo preconceituosos! 😂🤔 https://twitter.com/shewslf/status/796260188600893440 …",715,248,https://twitter.com/jairbolsonaro/status/796386812226834432
2016-11-09,"Mais amor, amigo. Apenas deixe nossas crianças em paz! https://twitter.com/douglassfaria/status/796307709247320064 …",534,169,https://twitter.com/jairbolsonaro/status/796385524772642816
2016-11-09,Ameaça pode?  https://twitter.com/valeriedarlin/status/796307800645402629 …,320,72,https://twitter.com/jairbolsonaro/status/796385283805745152
2016-11-09,"Opa, se falo isso é forca na hora!  https://twitter.com/nonatasaraujo13/status/796323061612036097 …",409,99,https://twitter.com/jairbolsonaro/status/796384811401248768
2016-11-09,Quanto amor! https://twitter.com/hadaspuentillas/status/796326362122489859 …,477,203,https://twitter.com/jairbolsonaro/status/796384432273969152
2016-11-09,"Que boca suja! Isso é preconceito, hein!  https://twitter.com/vitoriamfl/status/796343375976890368 …",554,186,https://twitter.com/jairbolsonaro/status/796384096310165504
2016-11-09,MAIS AMOR! https://twitter.com/grantgustimn/status/796354991585918977 …,369,114,https://twitter.com/jairbolsonaro/status/796383830328406017
2016-11-09,Se isso for direcionado a outr(x) parlamentar é homofobia?  https://twitter.com/tomnsc_/status/796355863627919360 …,450,120,https://twitter.com/jairbolsonaro/status/796383574979182592
2016-11-09,"MAIS AMOR, ""SEJE MENAS"" PRECONCEITUOSO! https://twitter.com/lavigstrong/status/796355902060326916 …",606,265,https://twitter.com/jairbolsonaro/status/796383312097005568
2016-11-09,Hummmm.... sei!!! https://twitter.com/daryldiyxon/status/796355931101626368 …,335,98,https://twitter.com/jairbolsonaro/status/796383095112998912
2016-11-09,"Menos ódio, mais amor! https://twitter.com/quicksllverss/status/796381813124059136 …",472,195,https://twitter.com/jairbolsonaro/status/796382951193923584
2016-11-09,Ah se fosse direcionado ao ex-BBB. Jornal Nacional na hora!  https://twitter.com/ccaroiina/status/796381868014837760 …,451,116,https://twitter.com/jairbolsonaro/status/796382771853795328
2016-11-09,Muito preconceito! https://twitter.com/nakedylanz/status/796381897253408768 …,364,113,https://twitter.com/jairbolsonaro/status/796382613372096512
2016-11-09,Isso caiu no ENEM? https://twitter.com/laribasg_/status/796381929125937160 …,551,252,https://twitter.com/jairbolsonaro/status/796382490126614529
2016-11-09,"Preconceito! Mais amor, por favor!  https://twitter.com/lulidra/status/796381954182627328 …",363,103,https://twitter.com/jairbolsonaro/status/796382308295176192
2016-11-09,A tolerância dos tolerantes!!!  https://twitter.com/azevedo1207/status/796381951020171266 …,284,53,https://twitter.com/jairbolsonaro/status/796382166737362944
2016-11-09,"Parabéns ao povo dos EUA pela eleição d @realDonaldTrump .Vence aquele q lutou contra ""tudo e todos"". Em 2018 será o Brasil no mesmo caminho",13552,6488,https://twitter.com/jairbolsonaro/status/796256906230767616
2016-11-09,......... pic.twitter.com/UWH558q5Of,2411,1036,https://twitter.com/jairbolsonaro/status/796225118653521920
2016-11-08,"Mais um desenhista que faz milagre; ""me deixando bem na foto""! Rs! Grato pela consideração e confiança, Jederson: pic.twitter.com/t2D2Xhf16X",1909,236,https://twitter.com/jairbolsonaro/status/796152742167347201
2016-11-08,CONSELHO DE ÉTICA - CEL. BRILHANTE USTRA - DEFESA PRÉVIA DE @jairbolsonaro . http://tinyurl.com/qjoms4w ,321,77,https://twitter.com/jairbolsonaro/status/796151888060289024
2016-11-08,"NO BRASIL DO POLITICAMENTE CORRETO E SOB A BENÇÃO DOS DIREITOS HUMANOS, FURTO DEIXOU DE SER CRIME - AO VIVO . https://youtu.be/NhS7r7TaA7s ",608,219,https://twitter.com/jairbolsonaro/status/796078020821798912
2016-11-08,"Note a ""tolerância religiosa"" dos movimentos de esquerda no Brasil: pic.twitter.com/AwXUrcTu04",1949,1143,https://twitter.com/jairbolsonaro/status/795921500826177537
2016-11-08,A esquerda só engana a ela mesma!  https://twitter.com/implicante_org/status/795918789351186432 …,363,134,https://twitter.com/jairbolsonaro/status/795919297226874880
2016-11-07,INFELIZ PADRÃO! O mesmo q tem projeto p/ punir estuprador é réu no STF por incitação a essa abominável prática! https://twitter.com/carlosbolsonaro/status/795782304996196352 …,519,146,https://twitter.com/jairbolsonaro/status/795782785193693184
2016-11-07,EXEMPLO VEM DE CASA: Dois exemplos para pais que têm filhos invasores (escolas). http://tinyurl.com/gtpevkk ,355,95,https://twitter.com/jairbolsonaro/status/795684387690057733
2016-11-06,"Se depender de mim, todo fazendeiro terá direito a ter fuzil em sua propriedade! Invasão de propriedade privada será respondida a altura!",4328,1416,https://twitter.com/jairbolsonaro/status/795415265257332736
2016-11-06,"Se um dia tiver poderes p/ tal vc, cidadão de bem, terá direito à posse d arma de fogo. Brasil mais seguro. Entenda:  http://tinyurl.com/j88cdr4 ",694,210,https://twitter.com/jairbolsonaro/status/795400302501494784
2016-11-06,É DISSO QUE ESTAMOS FALANDO! kkkkKk... https://twitter.com/evertinsm/status/795392284556664832 …,300,41,https://twitter.com/jairbolsonaro/status/795393489232134144
2016-11-06,BRASIL DA ESQUERDA: aponte sempre para alguém pelo motivo de seu fracasso sem tentar e se exima de toda culpa em todo momento!,772,239,https://twitter.com/jairbolsonaro/status/795392831154245632
2016-11-06,"ESSÊNCIA DO ENSINO NO BRASIL: ñ sabe fazer uma simples regra de três mas acha q manja tudo do q leva ninguém a lugar algum, o famoso útil!",942,318,https://twitter.com/jairbolsonaro/status/795391216867217408
2016-11-06,GRAAAANDE FAHUR!!! https://twitter.com/sargentofahur/status/795306057618915328 …,292,37,https://twitter.com/jairbolsonaro/status/795361298947129344
2016-11-05,Trump pede p/ a imprensa mostrar a platéia. Mais um fato q mostra q ñ é mera coincidência o q acontece lá e cá.  http://youtu.be/wMLm-mQx014 ,605,190,https://twitter.com/jairbolsonaro/status/795012844668456960
2016-11-05,"P/ isso veio a Lei das Palmadas.O pai ñ pode advertir o filho marmanjo q acaba cooptado pelo PT, PSOL, REDE e PCdoB. https://youtu.be/8XTQPnen1Oo ",571,187,https://twitter.com/jairbolsonaro/status/794989722762354688
2016-11-05,Segue o manual do guerrilheiro Marighella.  http://tinyurl.com/z7b7o3l ,169,69,https://twitter.com/jairbolsonaro/status/794988634109865984
2016-11-05,SÍNTESE DA EDUCAÇÃO NO BRASIL: Manual de Guerrilha Urbana -Marighella -pág.60-como colocar estudantes na linha d frente na luta pelo poder. pic.twitter.com/8EPAiA80v2,1467,745,https://twitter.com/jairbolsonaro/status/794988109930921988
2016-11-05,AS JUMENTAS DO JÔ - Parte 2: Não sabem quem eu sou mas só falam de mim. Entenda mais esta:  http://tinyurl.com/hx4nz4p ,453,101,https://twitter.com/jairbolsonaro/status/794879200046051328
2016-11-04,"DIA DO OFICIAL R/2: parabéns a todos oficiais temporários da reserva do Exército, em especial aos 8.895 atualmente na ativa. pic.twitter.com/X8ej9ZIVjA",1125,245,https://twitter.com/jairbolsonaro/status/794609855256530945
2016-11-03,AS JUMENTAS DO JÔ. Nada sabem a meu respeito mas destilam todo seu ódio contra minha família. http://tinyurl.com/jaqz2gw ,1021,297,https://twitter.com/jairbolsonaro/status/794329154762186753
2016-11-03,"Veja a semelhança Brasil/EUA, em especial após os 3'31"". Por favor, assista, amanhã poderá ser tarde demais.  https://youtu.be/HixvnTAXnfk ",402,169,https://twitter.com/jairbolsonaro/status/794294618435227649
2016-11-03,"Ao vivo na TV Record: discussão da pena de morte, o desarmamento no Brasil e nos EUA e uma surpresa no final. Veja:  http://tinyurl.com/j4gvbtd ",391,97,https://twitter.com/jairbolsonaro/status/794293267189927938
2016-11-03,"Na ""Embraer"" d Israel perguntei sobre engenheiros do IME ou ITA por lá. Disseram:Lá estão vários cérebros do Brasil.  http://tinyurl.com/zdf2kvo ",522,110,https://twitter.com/jairbolsonaro/status/794141918175305728
2016-11-02,LIVE: APOSENTADORIA DE VEREADORES / OUTROS.  http://tinyurl.com/zxz7gez ,227,47,https://twitter.com/jairbolsonaro/status/793888517130686464
2016-11-02,Em breve faremos um vídeo sobre tudo isso que nos cerca! A VERDADE PRECISA SER DITA: pic.twitter.com/QM0wAAdJUS,671,115,https://twitter.com/jairbolsonaro/status/793844911846154240
2016-11-01,TV UOL - a corrida presidencial. pic.twitter.com/oQNToWak9U,300,65,https://twitter.com/jairbolsonaro/status/793483738407661568
2016-10-31,A MÍDIA & A ESQUERDA: pic.twitter.com/z8xq8Zvi9q,788,264,https://twitter.com/jairbolsonaro/status/793104501288951808
2016-10-30,Simplesmente parabéns!!! https://twitter.com/blogdopim/status/792179263919230980 …,492,121,https://twitter.com/jairbolsonaro/status/792789590436438017
2016-10-30,"Não anule seu voto. Escolha o melhor ou o ""menos ruim"". O PSOL é o que há de pior na política. http://tinyurl.com/jjs63lr ",814,280,https://twitter.com/jairbolsonaro/status/792737137405857792
2016-10-30,"Nas redes sociais, a ""Globo golpista"" em peso apoiando Freixo! 🤔! A desinformação é a maior arma da esquerda! Tem gente q gosta d apanhar? pic.twitter.com/SjCE1dshIa",1345,499,https://twitter.com/jairbolsonaro/status/792728781664509953
2016-10-30,"Já sabe o q fazer c/ seu voto! Estamos sempre dispostos a aprender e evoluir. Contudo, ignorância se combate c/ verdade. Chega d vitimismo! https://twitter.com/0chaaban/status/792724432448057344 …",372,78,https://twitter.com/jairbolsonaro/status/792725001942294528
2016-10-30,"JOGO D PALAVRAS: canalhas tentam a todo custo desinformar, utilizando-se d aparente boa fé e politicamente correto p/enterrar seus inimigos!",731,171,https://twitter.com/jairbolsonaro/status/792722813861892098
2016-10-30,ALIADO? Aquele q deu início ao desmascaramento do maior esquema de corrupção do Brasil! Mensalão do PT!  #choramais #averdadetortura https://twitter.com/0chaaban/status/792720529023172608 …,357,80,https://twitter.com/jairbolsonaro/status/792722015195193344
2016-10-30,Estamos no caminho certo! https://twitter.com/blogdojefferson/status/792680700138885125 …,300,93,https://twitter.com/jairbolsonaro/status/792720127187881989
2016-10-30,"Rio de Janeiro hoje é 10. #ForaPiçóu , a linha auxiliar do PT.  http://tinyurl.com/jf4gpxc ",396,162,https://twitter.com/jairbolsonaro/status/792705286050021381
2016-10-29,"A MÍDIA & A ESQUERDA: ""A IMPRENSA TENTA A TODO CUSTO COMPRAR A CORDA QUE IRÁ ENFORCA-LA.""",588,165,https://twitter.com/jairbolsonaro/status/792503105061548033
2016-10-28,"Insanidade, mas é a realidade. Nós vivemos numa democracia? Caso positivo até quando?  http://tinyurl.com/jlymxee ",380,96,https://twitter.com/jairbolsonaro/status/792115776979337216
2016-10-28,"Bom final de semana, pessoal! pic.twitter.com/zaku14vmyr",2249,1069,https://twitter.com/jairbolsonaro/status/792097491651092481
2016-10-28,Ahhh se fosse o Bolsonaro! https://twitter.com/carlosbolsonaro/status/792087389598543872 …,332,116,https://twitter.com/jairbolsonaro/status/792093592579956736
2016-10-28,"Belém do Pará e Rio de Janeiro, duas cidades, um destino.  http://tinyurl.com/j5no488 ",187,38,https://twitter.com/jairbolsonaro/status/792080406371852288
2016-10-27,BOLSONARO XENÓFOBO OU SEM DEMAGOGIA? Inglesa adota refugiado s/ pesquisa de vida pregressa e descobre q era um jihadista treinado... pic.twitter.com/CmUoJ8jFa1,801,280,https://twitter.com/jairbolsonaro/status/791742766195900417
2016-10-27,"Já somos mais de 300.000 no Twitter. Obrigado pela confiança e consideração!!! Abraços, JB! pic.twitter.com/DIqib21Dxk",2088,334,https://twitter.com/jairbolsonaro/status/791711165860745217
2016-10-27,"""Devemos medir o sucesso de programas sociais pelo n• d pessoas q deixam d recebe-lo e ñ pelo n• d pessoas q são adicionadas!"" Ronald Reagan",1401,561,https://twitter.com/jairbolsonaro/status/791684748783521793
2016-10-27,"PSOL que é o PT com Filtro do Instagram"". pic.twitter.com/gLSjtUwCWu",590,268,https://twitter.com/jairbolsonaro/status/791675555611602945
2016-10-27,"OCUPAÇÕES NAS ESCOLAS, A ESQUERDA APOSTA NO CAOS PELO PODER. http://tinyurl.com/jddeotb ",366,149,https://twitter.com/jairbolsonaro/status/791664100103323648
2016-10-27,"ISSO É PIÇÓU: Pior que a corrupção, será o dia em que eles tomarem nossa liberdade. pic.twitter.com/F7YYJr6enU",1219,579,https://twitter.com/jairbolsonaro/status/791576129203269632
2016-10-26,Essa molecada é o combustível que nos faz acreditar que é possível um Brasil melhor. pic.twitter.com/rDPKVcAocz,1182,247,https://twitter.com/jairbolsonaro/status/791353888213438464
2016-10-26,"BOLSONARO, A SAÚDE E O BRASIL (Conselho Federal de Medicina). http://tinyurl.com/jr2qqnw ",212,54,https://twitter.com/jairbolsonaro/status/791323264064843776
2016-10-26,"VAQUEJADA: Aos que me criticam, gostaria que apontassem nomes para 2018, quem sabe eu passe a apoiar um desses santo nome. Estamos Juntos!",1123,210,https://twitter.com/jairbolsonaro/status/791200464603840512
2016-10-26,Manifestação em Brasília pela vaquejada legal.  http://tinyurl.com/zt8wd4j ,182,39,https://twitter.com/jairbolsonaro/status/791200191357587456
2016-10-25,"Tendo a satisfação de receber em meu gabinete, ESTUDANTES DE VERDADE, estudantes da Faculdade Paranaense Francisco Beltrão. pic.twitter.com/LAuWc990yk",1661,436,https://twitter.com/jairbolsonaro/status/790963818604163072
2016-10-25,"Entrevista ao @CanalDoOtario : governabilidade, saídas p/ o Brasil crescer, experiência política e mto mais.  http://tinyurl.com/jv6338l ",304,80,https://twitter.com/jairbolsonaro/status/790940838364872704
2016-10-25,À NAÇÃO RUBRO-NEGRA. JUNTOS PELO BRASIL! #ForaPiçóu pic.twitter.com/YD9DPn3Zmb,754,336,https://twitter.com/jairbolsonaro/status/790879767574740992
2016-10-24,"ARTIGO – Por que eu, brasileiro, sou um conservador.  http://tinyurl.com/jb76uoq  (via @BlogDoPim )",334,118,https://twitter.com/jairbolsonaro/status/790511752580562945
2016-10-23,"Olhe o q países ñ têm e o q eles são e olhe o q o Brasil tem e o q ñ somos. A resposta está nessa mulher, assista.  http://tinyurl.com/hvzp79g ",396,108,https://twitter.com/jairbolsonaro/status/790202783161020416
2016-10-22,"""Não podemos fazer do Brasil a casa da mãe Joana!"", diz Bolsonaro sobre imigração descontrolada: pic.twitter.com/Id8qi5tzVm",1452,465,https://twitter.com/jairbolsonaro/status/789967819467259909
2016-10-22,Aeroporto de Congonhas hoje pela manhã. Obrigado São Paulo. C/ @BolsonaroSP e @CarlosBolsonaro pic.twitter.com/VWCB1svlEj,1573,567,https://twitter.com/jairbolsonaro/status/789946364377587712
2016-10-22,Agradeço o convite e segue nossa participação do Fórum Liberdade e Democracia em SP.  http://tinyurl.com/zuedo2m ,349,44,https://twitter.com/jairbolsonaro/status/789868039252668416
2016-10-21,Hoje no CFAP/Polícia Militar/RJ. Amanhã pouso às 08h20 em Congonhas para atividades em São Paulo. 🇧🇷,285,29,https://twitter.com/jairbolsonaro/status/789578836535025664
2016-10-21,Pesquisa espontânea - CNT / MDA - 19 de outubro: pic.twitter.com/AnAS5SwYac,491,116,https://twitter.com/jairbolsonaro/status/789538997613764608
2016-10-21,"Formatura - novos Soldados da PMERJ. Grato pelo carinho e consideração. Brasil acima de tudo, Deus acima de todos! pic.twitter.com/0lx6aebj3J",1874,449,https://twitter.com/jairbolsonaro/status/789520843969794048
2016-10-21,Querem mais do que nunca jogar tudo na minha conta agora! 😂! Pq será? As máscaras estão caindo e eu estou muito preocupado! 😂😂😂,1360,339,https://twitter.com/jairbolsonaro/status/789473843756802048
2016-10-20,Mais uma piadinha sem graça do site sensacionalista x realidade: 😉 pic.twitter.com/wwvbMK7skN,1074,211,https://twitter.com/jairbolsonaro/status/789217379226124289
2016-10-20,CORREÇÃO: Sábado estaremos em São Paulo - SP: pic.twitter.com/g1Ds8PDJfw,316,66,https://twitter.com/jairbolsonaro/status/789177937652133894
2016-10-20,Amanhã estaremos em São Paulo - SP: pic.twitter.com/nM6EHbG60T,313,59,https://twitter.com/jairbolsonaro/status/789111031545094144
2016-10-20,"Grato novamente pela confiança! Um grande abraço, JB! https://twitter.com/joicehasselmann/status/789106160259440640 …",366,64,https://twitter.com/jairbolsonaro/status/789107295724724224
2016-10-20,Grato pela consideração @joicehasselmann : https://twitter.com/joicehasselmann/status/788578774682071040 …,451,79,https://twitter.com/jairbolsonaro/status/789105818679607296
2016-10-19,ELEIÇÕES AMERICANAS: A verdade incomoda.  http://tinyurl.com/hmyfo39 ,202,41,https://twitter.com/jairbolsonaro/status/788814811350130688
2016-10-19,CHACINA CONTRA FAMÍLIA DE PM NO RJ. ESSE JOGO TEM QUE VIRAR! Via @BolsonaroSP pic.twitter.com/AWUvzlaJiz,511,221,https://twitter.com/jairbolsonaro/status/788783990782234624
2016-10-19,Veja o testemunho de @blogdojefferson sobre o comportamento dos partidários do PSOL no sistema prisional. http://tinyurl.com/gqel9cp ,341,115,https://twitter.com/jairbolsonaro/status/788769890257801216
2016-10-19,2- Mais uma das rotineiras LIVES realizadas em visitas de universitários ao Congresso Nacional.  http://tinyurl.com/zj3b4oc  (com @BolsonaroSP ),160,29,https://twitter.com/jairbolsonaro/status/788754971151958016
2016-10-19,1- LIVE sobre política indo ao trabalho  http://tinyurl.com/jfkng5p   (com @BolsonaroSP ),92,14,https://twitter.com/jairbolsonaro/status/788754532616531968
2016-10-18,DISCURSO: A SAÚDE E A EDUCAÇÃO DO BRASIL DE HOJE. http://tinyurl.com/jdra5hx ,179,47,https://twitter.com/jairbolsonaro/status/788497354588577793
2016-10-18,Como ser um idiota útil: pic.twitter.com/nq7gDtjeZB,948,496,https://twitter.com/jairbolsonaro/status/788474319307468800
2016-10-18,"NO RIO E NO BRASIL: No Dia do Médico no Brasil, o q ele leva d presente é um tapa na cara do governo e seu dinheiro patrocinando ditaduras: pic.twitter.com/fPVzQkNiCE",548,196,https://twitter.com/jairbolsonaro/status/788428248174780416
2016-10-18,"PARA A ESQUERDA, NÃO IMPORTAM OS FATOS, SOMENTE SUA VONTADE. Entenda em apenas uma imagem: pic.twitter.com/I7JCyLX4e7",888,512,https://twitter.com/jairbolsonaro/status/788423272727777280
2016-10-18,EDUCAÇÃO E SAÚDE EM CUBA SÃO DE PONTA? Não se deixe enganar! Com a palavra; uma cubana que vive em Cuba. http://tinyurl.com/glxz2ld ,349,149,https://twitter.com/jairbolsonaro/status/788382993886932993
2016-10-18,O ETERNO AMOR ENTRE FHC & LULA: por que será? pic.twitter.com/ZDWGAOX0rC,531,186,https://twitter.com/jairbolsonaro/status/788309624764129280
2016-10-17,"""Tudo pelo social!""  https://twitter.com/implicante_org/status/788152856473993216 …",372,131,https://twitter.com/jairbolsonaro/status/788162493910749184
2016-10-17,"Assim como Dilma, hj Franklin Martins é acusado d fazer parte d esquema d corrupção! Por isso a divulgação do vídeo! Entendeu? E ñ, ñ basta!  https://twitter.com/titaloos/status/788157888296587264 …",453,107,https://twitter.com/jairbolsonaro/status/788158667514339328
2016-10-17,FRANKLIN MARTINS e DILMA: as mesmas características no Regime Militar e atualmente. Assista eles por eles mesmos!  http://tinyurl.com/ztsnbug ,328,172,https://twitter.com/jairbolsonaro/status/788155840222097409
2016-10-17,Para onde caminha a nossa EDUCAÇÃO?  http://tinyurl.com/z3zr5aa ,151,39,https://twitter.com/jairbolsonaro/status/788150655210885120
2016-10-17,Saiba mais detalhes sobre o trabalho de @jairbolsonaro em suas redes sociais: pic.twitter.com/PmcO2iF8T9,369,108,https://twitter.com/jairbolsonaro/status/788101575596269569
2016-10-17,"Saiba mais detalhes do trabalho de @BolsonaroSP , @FlavioBolsonaro e @CarlosBolsonaro :  http://tinyurl.com/js74e6d ",137,29,https://twitter.com/jairbolsonaro/status/788051694869512192
2016-10-17,"Obrigado pelo carinho, Eliakin Lucas. Tremenda trabalheira! Um grande abraço: pic.twitter.com/2yEyAdaNAv",891,101,https://twitter.com/jairbolsonaro/status/788047032892153858
2016-10-16,"FÁTIMA BERNARDES, UM DEPOIMENTO COM A VERDADE E A RAZÃO: pic.twitter.com/dZ2wwFQv1V",1673,612,https://twitter.com/jairbolsonaro/status/787729050638966784
2016-10-16,"O que Elio Gaspari, editorialista da Folha de São Paulo pensa sobre Juiz Sérgio Moro. Leia: pic.twitter.com/92tT05zzHE",397,187,https://twitter.com/jairbolsonaro/status/787693178484916228
2016-10-16,Revista Carta Capital: A parcialidade político-partidária em nome de um plano de poder? Tire suas conclusões!  #ObrigadoMoro pic.twitter.com/NkrulnNX6y,838,286,https://twitter.com/jairbolsonaro/status/787656879392653312
2016-10-15,"Juntamente com @OdeCarvalho , jamais apoiaríamos o politicamente correto. pic.twitter.com/1MBJ7D0KAm",1082,347,https://twitter.com/jairbolsonaro/status/787357594595815424
2016-10-15,TEMOS QUE LEMBRAR SEMPRE!!!!  https://twitter.com/implicante_org/status/787312086007283712 …,189,87,https://twitter.com/jairbolsonaro/status/787315015594434561
2016-10-15,"DOUTRINAÇÃO IDEOLÓGICA: Os úteis ñ se aguentam. Eu falo de A,B, C e D e aparecem dizendo q ñ falo de E. Considero td q denuncio importante!  https://twitter.com/arthurrg97/status/787310703703126017 …",263,41,https://twitter.com/jairbolsonaro/status/787312143515394048
2016-10-15,"""NÃO HÁ DOUTRINAÇÃO IDEOLÓGICA NAS INSTITUIÇÕES DE ENSINO!"" TUDO BOATO! 🤔 https://twitter.com/chammis/status/787132060578242560 …",388,186,https://twitter.com/jairbolsonaro/status/787310413323067393
2016-10-15,O @robbibh concordou grosseiramente comigo somente quanto ao voto em lista. Apenas disse a ele q deixem nossas crianças em paz! Ñ confundam!,274,32,https://twitter.com/jairbolsonaro/status/787307216395206657
2016-10-15,Já falei que não tenho preconceito algum. Apenas deixem nossas crianças em paz! https://twitter.com/robibh/status/787298724519215104 …,334,83,https://twitter.com/jairbolsonaro/status/787303681809084416
2016-10-15,O voto em lista fechada é o fim da representatividade do parlamentar! E há alguns que inesperadamente defendem tal absurdo! 🤔,855,338,https://twitter.com/jairbolsonaro/status/787298027925073920
2016-10-15,"E a Lava-Jato? Dane-se, é ""gópi"".... Bolsonaro preconceituoso sempre será a cartilha dos boçais! https://twitter.com/blogdojefferson/status/787115284738039808 …",386,101,https://twitter.com/jairbolsonaro/status/787296769466068992
2016-10-15,A razão da existência do PSOL é tentar calar quem ñ compactue c seus ideais e mimimis! Sabemos há décadas! E o resto? Relativiza q tá blz! https://twitter.com/gfiuza_oficial/status/787229477654917120 …,690,304,https://twitter.com/jairbolsonaro/status/787296220544892929
2016-10-14,"Eles não se cansam de me atacar: ""extrema direita"". Assista este programa da revista Veja:  http://tinyurl.com/hbr7cpo ",277,83,https://twitter.com/jairbolsonaro/status/786996995949027328
2016-10-14,Como esperado - é disso que estamos falando: as imagens falam por si. #EscolaSemPartidoJá #DoutrinaçãoIdeológicaNão pic.twitter.com/CyNq8t3OyV,505,157,https://twitter.com/jairbolsonaro/status/786976524784246789
2016-10-14,"Enquanto parlamentares, prefeitos, governadores e presidente ignorarem a doutrinação marxista não melhoraremos a educação. PRESSÃO NELES!",1444,488,https://twitter.com/jairbolsonaro/status/786970065702903808
2016-10-14,"Benjamin Netanyahu (@netanyahu) X ONU, ""direitos humanos"", demagogia, esquerda.... http://tinyurl.com/h5rvmqr ",178,52,https://twitter.com/jairbolsonaro/status/786964776220000256
2016-10-13,Dayane Pimentel - professora. Grato pelo apoio e consideração.  http://tinyurl.com/hysvtd4 ,218,28,https://twitter.com/jairbolsonaro/status/786684523585138689
2016-10-13,Piçóu diz que é alternativa independente do PT em suas propagandas caras de pau! Veja nossa reação: pic.twitter.com/vmscLNukEL,1004,270,https://twitter.com/jairbolsonaro/status/786611831259398145
2016-10-13,Acredite em você. Nós somos a maioria. O Brasil é nosso!  http://tinyurl.com/hn6dbz3 ,562,128,https://twitter.com/jairbolsonaro/status/786510676021932032
2016-10-12,"PSOL, PT, PC do B, Rede e demais esquerdopatas, deixem nossas crianças serem crianças, deixem nossas crianças em PAZ! https://twitter.com/flaviobolsonaro/status/786276185722458112 …",1574,525,https://twitter.com/jairbolsonaro/status/786349554161639425
2016-10-11,50º aniversário do Movimento Tradicionalista Gaúcho.  http://tinyurl.com/zhw6lsy ,274,32,https://twitter.com/jairbolsonaro/status/785997044221677572
2016-10-11,"VEJA ESTÁ EM CAMPANHA ABERTA CONTRA BOLSONARO. Primeiro o coloca como populista e mt +, hj ridiculariza @FlavioBolsonaro descaradamente. Pq?",564,129,https://twitter.com/jairbolsonaro/status/785777764817330176
2016-10-10,GRATO POR MAIS ESTA HOMENAGEM.  http://tinyurl.com/hnoqx2v ,236,40,https://twitter.com/jairbolsonaro/status/785605949235032064
2016-10-10,AUDIÊNCIA COM MINISTROS E AUTORIDADES MILITARES. PEC 241 - TETO PARA OS GASTOS PÚBLICOS  - NOSSO VOTO.  http://tinyurl.com/guepfz5 ,314,97,https://twitter.com/jairbolsonaro/status/785595460706770944
2016-10-10,"Logo mais detalhes! Aos q nos denigrem antes da consumação dos fatos, a latrina... https://twitter.com/bolsonarosp/status/785551103006048256 …",569,121,https://twitter.com/jairbolsonaro/status/785551923214770176
2016-10-09,É BEM-VINDO O AUMENTO DA REPRESENTAÇÃO DA DIREITA ( OGLOBO - OPINIÃO): pic.twitter.com/5XLwzt2C40,780,209,https://twitter.com/jairbolsonaro/status/785088204592603136
2016-10-08,Sem independência com o sistema financeiro governo manda a conta para você.  Entenda nossa colocação.  http://tinyurl.com/hs8r47x ,465,112,https://twitter.com/jairbolsonaro/status/784889273388560384
2016-10-08,Mais uma do psol no Rio de Janeiro: querem transformar o mercado de trabalho em disputa sexual. Via vereador @CarlosBolsonaro pic.twitter.com/Zr7n2YX39E,621,263,https://twitter.com/jairbolsonaro/status/784881959197634560
